Timestamp,RateRoll1,RatePitch1,RateYaw1,KalmanRoll1,KalmanPitch1,KalmanYaw1,RateRoll2,RatePitch2,RateYaw2,KalmanRoll2,KalmanPitch2,KalmanYaw2,RateRoll3,RatePitch3,RateYaw3,KalmanRoll3,KalmanPitch3,KalmanYaw3,RateRoll4,RatePitch4,RateYaw4,KalmanRoll4,KalmanPitch4,KalmanYaw4,RateRoll5,RatePitch5,RateYaw5,KalmanRoll5,KalmanPitch5,KalmanYaw5
1738017716.1272206,-63.18,-38.96,-30.41,-11.92,-7.08,-5.85,-55.15,65.13,-40.79,-9.49,12.23,-7.73,16.79,23.02,-31.39,3.96,3.83,-6.13,33.83,-10.05,-35.91,7.03,-2.07,-6.85,87.6,35.27,-36.76,16.42,5.8,-6.96
1738017717.660928,-62.81,-38.5,-30.66,-12.04,-7.15,-5.9,-55.45,67.51,-41.04,-9.6,12.36,-7.8,19.02,23.15,-31.39,3.99,3.88,-6.18,34.56,-8.55,-35.54,7.08,-2.08,-6.91,88.98,35.51,-36.64,16.59,5.87,-7.03
1738017719.1965468,-64.64,-32.58,-30.78,-12.16,-7.2,-5.96,-48.7,71.27,-40.79,-9.69,12.51,-7.88,24.06,28.55,-31.39,4.04,3.95,-6.24,38.47,-1.92,-35.66,7.16,-2.07,-6.98,92.58,32.09,-36.52,16.77,5.93,-7.1
1738017720.728284,-45.13,-48.24,-30.41,-12.2,-7.31,-6.01,-73.01,65.28,-40.79,-9.87,12.63,-7.95,-1.98,32.7,-31.51,3.99,4.03,-6.29,13.98,-2.78,-35.79,7.13,-2.06,-7.04,81.07,54.17,-36.4,16.91,6.08,-7.16
1738017722.261055,-67.21,-29.77,-30.53,-12.34,-7.35,-6.07,-48.82,70.87,-40.92,-9.96,12.77,-8.03,25.62,25.65,-31.27,4.05,4.09,-6.35,41.07,-4.06,-35.42,7.22,-2.05,-7.1,93.04,29.71,-36.52,17.1,6.13,-7.23
1738017723.7951782,-43.3,-51.02,-30.29,-12.37,-7.47,-6.12,-73.71,65.01,-40.92,-10.14,12.89,-8.1,-1.62,32.7,-31.27,4.0,4.18,-6.4,12.55,-2.99,-35.42,7.19,-2.04,-7.17,80.52,56.21,-36.76,17.23,6.29,-7.3
1738017725.3288004,-65.95,-37.65,-30.29,-12.5,-7.54,-6.18,-55.18,68.24,-40.79,-10.25,13.02,-8.18,20.67,21.44,-31.27,4.03,4.22,-6.46,36.79,-9.01,-35.42,7.26,-2.05,-7.23,90.63,34.29,-36.4,17.4,6.36,-7.36
1738017726.8613431,-56.46,-38.29,-30.53,-12.59,-7.61,-6.23,-60.4,69.47,-40.67,-10.38,13.16,-8.25,13.89,31.45,-31.39,4.05,4.3,-6.51,28.52,-3.79,-35.3,7.29,-2.05,-7.29,89.37,43.11,-36.27,17.57,6.46,-7.43
1738017728.3968003,-54.38,-35.45,-30.53,-12.68,-7.67,-6.29,-58.47,68.76,-40.55,-10.5,13.29,-8.33,13.74,32.31,-31.15,4.06,4.38,-6.57,28.58,0.24,-35.42,7.33,-2.03,-7.36,90.96,44.24,-36.52,17.75,6.57,-7.5
1738017729.927663,-56.21,-36.12,-30.29,-12.77,-7.74,-6.34,-58.87,70.66,-40.79,-10.63,13.43,-8.4,13.77,32.15,-31.02,4.07,4.46,-6.62,28.67,-0.64,-35.54,7.37,-2.01,-7.42,90.2,42.53,-36.52,17.92,6.67,-7.56
1738017788.2956135,-78.17,-56.31,-30.05,-0.22,-0.16,-0.08,-33.16,48.98,-40.43,-0.09,0.14,-0.11,43.02,25.47,-31.15,0.12,0.07,-0.09,82.44,-18.11,-35.18,0.23,-0.05,-0.1,72.24,0.58,-36.15,0.2,0.0,-0.1
1738017789.824822,-73.31,-51.33,-29.92,-0.39,-0.28,-0.16,-34.11,57.01,-40.67,-0.17,0.28,-0.21,47.18,-1.34,-31.27,0.24,0.05,-0.16,61.92,-18.69,-35.18,0.36,-0.1,-0.18,83.6,1.5,-36.64,0.41,0.01,-0.19
1738017791.3525724,-74.47,-47.79,-30.17,-0.56,-0.38,-0.22,-33.68,58.14,-40.31,-0.25,0.41,-0.3,49.47,-0.95,-31.27,0.35,0.04,-0.23,63.48,-18.84,-35.18,0.5,-0.14,-0.26,84.43,1.44,-36.15,0.6,0.01,-0.27
1738017792.8773437,-74.17,-47.69,-30.05,-0.72,-0.48,-0.29,-34.99,59.54,-40.31,-0.33,0.55,-0.39,46.66,2.35,-31.39,0.45,0.04,-0.3,61.37,-16.31,-35.05,0.63,-0.17,-0.34,85.86,2.84,-36.03,0.8,0.02,-0.35
1738017794.4031389,-76.85,-50.53,-30.17,-0.88,-0.59,-0.35,-34.66,58.35,-40.43,-0.4,0.67,-0.47,46.87,0.58,-31.02,0.55,0.04,-0.37,61.89,-18.5,-34.81,0.75,-0.21,-0.41,84.64,3.54,-36.03,0.98,0.03,-0.42
1738017795.930045,-74.99,-46.87,-29.92,-1.04,-0.68,-0.42,-37.01,58.05,-40.43,-0.48,0.8,-0.56,46.2,0.46,-30.9,0.65,0.03,-0.43,61.16,-17.8,-34.93,0.88,-0.25,-0.48,85.04,3.76,-36.15,1.16,0.04,-0.5
1738017797.457352,-75.45,-44.79,-29.8,-1.2,-0.77,-0.48,-37.01,58.72,-40.31,-0.56,0.92,-0.64,47.63,1.25,-31.02,0.75,0.03,-0.49,61.71,-18.14,-35.18,1.0,-0.29,-0.56,84.73,4.12,-36.15,1.34,0.05,-0.57
1738017798.984157,-75.24,-44.46,-30.05,-1.35,-0.85,-0.54,-37.83,59.24,-40.31,-0.64,1.04,-0.72,45.62,1.89,-31.02,0.84,0.04,-0.56,59.73,-17.8,-35.05,1.12,-0.32,-0.63,84.92,5.31,-36.03,1.51,0.06,-0.65
1738017800.5123873,-80.49,-44.7,-30.05,-1.52,-0.94,-0.6,-34.9,58.17,-40.55,-0.71,1.16,-0.81,47.97,0.34,-30.9,0.94,0.04,-0.62,61.74,-17.86,-34.93,1.25,-0.36,-0.7,85.16,3.73,-36.03,1.69,0.07,-0.72
1738017802.0405133,-79.15,-43.39,-29.92,-1.69,-1.02,-0.66,-36.52,58.32,-40.18,-0.79,1.28,-0.89,47.36,0.95,-31.02,1.04,0.04,-0.68,62.84,-19.6,-34.93,1.37,-0.4,-0.77,85.28,3.76,-36.15,1.86,0.08,-0.8
1738017803.570076,-78.02,-44.0,-29.92,-1.85,-1.11,-0.72,-36.64,60.64,-40.31,-0.87,1.41,-0.97,46.81,3.11,-30.78,1.13,0.04,-0.75,60.79,-16.34,-34.81,1.5,-0.43,-0.84,86.14,5.04,-35.91,2.04,0.09,-0.87
1738017805.0971782,-64.82,-45.56,-29.8,-1.96,-1.2,-0.78,-49.34,67.05,-40.18,-0.99,1.56,-1.05,38.08,17.74,-30.78,1.19,0.11,-0.81,49.83,-4.27,-34.81,1.58,-0.42,-0.91,90.47,20.79,-36.27,2.23,0.16,-0.94
1738017806.6243756,-62.11,-42.14,-30.17,-2.07,-1.28,-0.84,-49.47,70.66,-40.18,-1.11,1.72,-1.13,37.8,21.86,-31.02,1.26,0.18,-0.87,48.15,0.67,-34.93,1.65,-0.39,-0.98,93.07,23.48,-36.4,2.43,0.24,-1.02
1738017808.15371,-63.51,-43.66,-29.92,-2.18,-1.36,-0.9,-48.73,69.31,-40.31,-1.22,1.87,-1.21,38.66,19.82,-30.78,1.32,0.25,-0.93,49.74,-0.49,-35.05,1.74,-0.37,-1.05,92.0,22.69,-36.03,2.63,0.31,-1.09
1738017809.6827955,-62.9,-41.71,-29.8,-2.29,-1.44,-0.96,-49.92,70.56,-40.06,-1.34,2.03,-1.3,38.11,21.77,-30.66,1.39,0.31,-0.99,48.49,-1.19,-34.81,1.82,-0.35,-1.12,92.24,24.15,-35.91,2.82,0.38,-1.16
1738017811.2098536,-63.63,-40.4,-29.92,-2.4,-1.51,-1.02,-48.95,70.63,-40.31,-1.45,2.19,-1.38,38.84,21.65,-30.78,1.46,0.38,-1.06,49.83,0.43,-34.81,1.91,-0.33,-1.19,93.44,20.67,-35.66,3.02,0.44,-1.23
1738017812.7387335,-62.9,-43.33,-30.05,-2.51,-1.6,-1.08,-49.68,69.25,-40.31,-1.56,2.34,-1.46,36.98,20.21,-30.66,1.52,0.43,-1.12,47.69,-0.21,-34.81,1.99,-0.31,-1.26,90.87,23.85,-36.27,3.21,0.51,-1.31
1738017814.2674046,-63.36,-48.18,-29.68,-2.63,-1.7,-1.14,-53.86,65.47,-40.18,-1.69,2.47,-1.54,34.17,15.94,-30.78,1.58,0.47,-1.18,46.05,-5.98,-34.81,2.06,-0.32,-1.33,87.54,24.0,-36.03,3.38,0.57,-1.38
1738017815.7964945,-67.11,-25.5,-29.8,-2.76,-1.72,-1.2,-36.4,79.79,-40.43,-1.75,2.66,-1.62,52.18,28.27,-30.53,1.7,0.56,-1.24,59.11,9.22,-34.69,2.19,-0.27,-1.4,100.43,15.08,-35.91,3.61,0.6,-1.45
1738017817.3239968,-67.39,-27.82,-29.92,-2.9,-1.75,-1.26,-38.35,77.44,-40.31,-1.82,2.83,-1.7,49.31,28.09,-30.78,1.81,0.64,-1.3,58.56,8.27,-34.44,2.32,-0.22,-1.47,99.79,14.84,-36.27,3.82,0.63,-1.52
1738017818.8535762,-65.77,-26.5,-29.68,-3.02,-1.77,-1.32,-38.56,78.87,-40.31,-1.89,3.01,-1.78,50.35,26.41,-30.17,1.93,0.71,-1.36,57.59,8.95,-34.69,2.44,-0.18,-1.54,100.0,15.45,-36.15,4.04,0.66,-1.6
1738017820.3820915,-73.13,-23.3,-29.68,-3.18,-1.79,-1.38,-31.18,80.55,-40.18,-1.93,3.2,-1.86,57.25,27.51,-30.41,2.07,0.79,-1.42,64.95,11.97,-34.93,2.59,-0.13,-1.61,101.44,9.92,-36.03,4.26,0.68,-1.67
1738017821.9095426,-78.41,-11.91,-29.92,-3.35,-1.76,-1.44,-23.05,82.02,-40.31,-1.94,3.38,-1.94,64.85,25.53,-30.53,2.23,0.86,-1.48,72.73,10.08,-34.44,2.76,-0.08,-1.68,105.65,0.49,-35.91,4.5,0.65,-1.74
1738017823.439048,-75.05,-14.05,-30.05,-3.51,-1.75,-1.5,-26.02,79.6,-40.06,-1.97,3.56,-2.02,61.37,27.3,-30.41,2.39,0.93,-1.54,68.06,8.92,-34.44,2.92,-0.05,-1.75,102.35,3.79,-36.15,4.72,0.64,-1.81
1738017824.9659336,-76.79,-20.52,-29.68,-3.68,-1.77,-1.56,-28.18,77.47,-40.31,-2.0,3.73,-2.1,59.91,23.79,-30.53,2.53,0.99,-1.6,67.69,5.56,-34.56,3.07,-0.02,-1.81,102.08,5.07,-35.91,4.94,0.64,-1.88
1738017826.4930696,-76.18,-19.82,-29.56,-3.84,-1.78,-1.62,-29.89,77.04,-40.31,-2.05,3.89,-2.18,58.93,24.76,-30.29,2.67,1.05,-1.66,66.08,5.92,-34.32,3.22,0.0,-1.88,100.52,6.2,-35.79,5.15,0.64,-1.95
1738017828.0193846,-76.67,-19.08,-29.8,-4.0,-1.79,-1.68,-29.59,77.98,-40.18,-2.09,4.06,-2.26,57.59,22.53,-30.29,2.8,1.1,-1.72,67.08,4.58,-34.56,3.36,0.02,-1.95,100.27,4.46,-35.79,5.36,0.63,-2.02
1738017829.5453813,-77.47,-21.28,-29.68,-4.17,-1.81,-1.74,-29.68,75.94,-40.06,-2.13,4.22,-2.34,57.31,22.6,-30.29,2.92,1.15,-1.78,66.11,3.45,-34.32,3.51,0.03,-2.02,99.48,5.77,-35.79,5.57,0.63,-2.1
1738017831.0715141,-76.34,-21.95,-29.68,-4.33,-1.84,-1.8,-30.23,75.6,-40.18,-2.18,4.37,-2.42,57.13,21.74,-30.17,3.05,1.2,-1.84,66.11,3.85,-34.69,3.65,0.04,-2.09,99.45,5.5,-35.79,5.77,0.63,-2.17
1738017832.5964432,-76.06,-23.63,-29.44,-4.49,-1.87,-1.85,-30.96,75.42,-40.31,-2.23,4.53,-2.5,56.37,20.92,-30.29,3.17,1.24,-1.9,64.18,2.63,-34.56,3.79,0.05,-2.16,98.23,5.95,-35.91,5.97,0.64,-2.24
1738017834.1226695,-79.82,-23.94,-29.68,-4.66,-1.91,-1.91,-30.44,73.1,-40.18,-2.28,4.67,-2.58,56.34,18.87,-30.05,3.3,1.27,-1.96,66.2,1.34,-34.32,3.93,0.06,-2.22,97.59,3.76,-35.79,6.17,0.63,-2.31
1738017835.6482432,-76.46,-24.52,-29.68,-4.82,-1.95,-1.97,-31.33,74.08,-40.06,-2.34,4.82,-2.66,55.18,19.18,-29.92,3.41,1.31,-2.02,64.76,0.52,-34.32,4.06,0.06,-2.29,96.67,6.26,-35.66,6.36,0.64,-2.38
1738017837.174491,-78.23,-26.63,-29.31,-4.99,-2.0,-2.03,-32.06,73.98,-39.94,-2.4,4.97,-2.74,55.24,18.6,-30.29,3.53,1.35,-2.08,64.98,0.27,-34.2,4.2,0.06,-2.36,97.53,6.93,-36.03,6.56,0.65,-2.45
1738017838.7008512,-76.85,-25.77,-29.44,-5.15,-2.04,-2.09,-32.95,73.07,-40.18,-2.46,5.12,-2.82,53.65,17.86,-30.17,3.64,1.38,-2.14,63.91,-0.79,-34.32,4.33,0.05,-2.43,96.43,6.53,-35.91,6.75,0.65,-2.52
1738017840.2273712,-78.29,-27.76,-29.44,-5.31,-2.09,-2.14,-31.51,72.92,-40.06,-2.51,5.26,-2.9,54.69,18.17,-29.92,3.75,1.41,-2.19,64.58,-1.53,-34.32,4.46,0.04,-2.49,96.4,6.5,-35.66,6.94,0.66,-2.59
1738017841.7902255,-77.1,-27.08,-29.56,-5.47,-2.14,-2.2,-33.22,71.54,-39.82,-2.58,5.4,-2.98,53.4,17.13,-30.05,3.86,1.44,-2.25,63.85,-2.17,-34.08,4.59,0.04,-2.56,95.51,5.95,-35.54,7.13,0.67,-2.66
1738017843.2811873,-76.21,-25.71,-29.44,-5.63,-2.19,-2.26,-32.64,72.09,-40.06,-2.64,5.54,-3.06,53.86,17.34,-30.05,3.97,1.47,-2.31,63.85,-0.61,-34.2,4.72,0.03,-2.63,96.21,7.66,-35.79,7.32,0.68,-2.73
1738017844.8080716,-77.95,-24.34,-29.56,-5.79,-2.23,-2.32,-32.85,72.18,-39.94,-2.7,5.69,-3.14,53.59,17.25,-29.8,4.08,1.5,-2.37,64.37,-0.76,-34.2,4.86,0.03,-2.69,96.49,5.68,-35.91,7.51,0.69,-2.8
1738017846.3333638,-78.93,-18.41,-29.31,-5.96,-2.25,-2.38,-27.3,73.13,-40.18,-2.74,5.83,-3.22,57.8,19.11,-29.8,4.21,1.54,-2.43,68.79,0.37,-34.2,5.0,0.03,-2.76,98.02,1.07,-35.91,7.71,0.67,-2.87
1738017847.8601902,-77.98,-21.5,-29.31,-6.12,-2.27,-2.43,-30.93,72.52,-39.94,-2.79,5.97,-3.29,56.18,18.23,-29.68,4.32,1.57,-2.49,65.28,-0.31,-34.08,5.14,0.03,-2.83,96.61,4.89,-35.79,7.9,0.68,-2.95
1738017849.38667,-80.0,-21.31,-29.44,-6.29,-2.3,-2.49,-28.89,71.76,-39.94,-2.84,6.11,-3.37,57.28,16.98,-29.92,4.45,1.6,-2.54,66.2,-0.82,-34.08,5.28,0.02,-2.9,97.13,3.3,-35.54,8.1,0.67,-3.01
1738017850.9124618,-78.2,-22.17,-29.31,-6.45,-2.34,-2.55,-32.27,73.25,-39.94,-2.9,6.26,-3.45,55.66,17.74,-29.68,4.56,1.63,-2.6,64.58,0.67,-34.08,5.41,0.03,-2.96,97.89,6.96,-35.54,8.29,0.68,-3.08
1738017852.4395099,-78.87,-24.15,-29.44,-6.61,-2.38,-2.61,-31.88,71.39,-39.82,-2.96,6.4,-3.53,54.66,15.76,-29.44,4.67,1.66,-2.66,65.62,-2.5,-33.83,5.54,0.01,-3.03,95.88,5.8,-35.3,8.48,0.69,-3.15
1738017853.965068,-78.35,-20.4,-29.44,-6.77,-2.41,-2.66,-29.62,73.44,-40.06,-3.01,6.54,-3.61,56.18,19.15,-29.56,4.79,1.7,-2.72,66.08,2.11,-34.08,5.68,0.02,-3.09,97.8,4.61,-35.42,8.68,0.69,-3.22
1738017855.4905598,-75.36,-22.5,-29.31,-6.92,-2.44,-2.72,-33.53,71.88,-39.69,-3.08,6.68,-3.69,52.76,19.76,-29.8,4.89,1.74,-2.77,61.65,0.82,-33.95,5.8,0.03,-3.16,96.79,8.64,-35.79,8.87,0.71,-3.29
1738017857.0179892,-76.43,-26.96,-29.31,-7.07,-2.5,-2.78,-35.24,72.64,-40.18,-3.15,6.83,-3.76,51.05,18.81,-29.68,4.99,1.78,-2.83,61.01,0.67,-34.08,5.91,0.03,-3.23,96.31,10.66,-35.54,9.06,0.74,-3.36
1738017858.5482805,-76.37,-22.93,-29.31,-7.22,-2.54,-2.83,-36.06,74.14,-39.69,-3.23,6.97,-3.84,52.55,20.46,-29.56,5.09,1.82,-2.89,61.01,1.65,-33.95,6.03,0.03,-3.29,96.95,10.47,-35.54,9.25,0.77,-3.43
1738017860.0711222,-76.67,-24.85,-29.31,-7.38,-2.58,-2.89,-35.66,74.96,-39.94,-3.3,7.13,-3.92,52.49,19.33,-29.44,5.19,1.86,-2.94,61.44,0.64,-33.95,6.15,0.04,-3.36,96.27,10.93,-35.54,9.44,0.79,-3.5
1738017861.5977292,-73.8,-24.98,-29.19,-7.52,-2.63,-2.95,-37.44,73.1,-39.94,-3.38,7.27,-4.0,49.92,21.71,-29.44,5.28,1.91,-3.0,59.79,2.96,-33.83,6.26,0.05,-3.42,96.61,12.31,-35.66,9.63,0.82,-3.57
1738017863.1245842,-75.42,-24.0,-29.31,-7.67,-2.67,-3.01,-37.59,74.41,-39.82,-3.46,7.42,-4.08,50.47,22.84,-29.44,5.38,1.96,-3.06,59.15,4.21,-33.83,6.37,0.06,-3.49,97.83,14.11,-35.54,9.82,0.86,-3.64
1738017864.655059,-65.86,-26.84,-29.31,-7.78,-2.72,-3.06,-44.58,75.97,-39.69,-3.57,7.58,-4.15,43.15,27.79,-29.68,5.44,2.03,-3.12,51.94,6.02,-33.83,6.45,0.08,-3.55,96.34,22.72,-35.54,10.01,0.94,-3.71
1738017866.179757,-63.94,-36.06,-29.44,-7.88,-2.81,-3.12,-53.04,73.98,-39.82,-3.71,7.72,-4.23,36.46,28.98,-29.19,5.48,2.1,-3.17,44.43,6.87,-33.83,6.5,0.11,-3.62,94.44,29.53,-35.54,10.19,1.03,-3.78
1738017867.7096343,-56.95,-33.13,-29.19,-7.96,-2.89,-3.18,-53.59,74.99,-39.57,-3.85,7.87,-4.31,34.41,32.85,-29.31,5.52,2.19,-3.23,43.18,10.2,-33.47,6.55,0.15,-3.68,96.15,32.4,-35.42,10.38,1.14,-3.85
1738017869.2381604,-53.5,-30.93,-29.07,-8.02,-2.96,-3.23,-52.73,79.88,-39.69,-3.99,8.04,-4.38,35.21,37.16,-29.19,5.56,2.3,-3.28,42.53,13.62,-33.83,6.6,0.2,-3.75,97.13,31.69,-35.42,10.57,1.25,-3.92
1738017870.7665448,-53.53,-35.85,-28.95,-8.09,-3.05,-3.29,-55.24,77.77,-39.57,-4.13,8.2,-4.46,32.37,34.84,-29.31,5.58,2.4,-3.34,39.85,13.47,-33.71,6.64,0.25,-3.81,94.66,35.76,-35.54,10.75,1.36,-3.98
1738017942.6749148,-73.1,-47.85,-29.07,-0.2,-0.13,-0.08,-24.43,71.48,-39.57,-0.07,0.2,-0.11,62.53,-8.73,-29.44,0.17,-0.02,-0.08,84.06,-14.23,-33.83,0.23,-0.04,-0.09,87.88,-1.13,-35.05,0.24,-0.0,-0.1
1738017944.2057402,-76.18,-40.64,-29.07,-0.39,-0.23,-0.15,-23.91,70.5,-39.45,-0.12,0.37,-0.2,61.68,-9.56,-29.44,0.32,-0.05,-0.15,83.66,-15.24,-33.59,0.43,-0.08,-0.17,86.2,-1.53,-34.81,0.45,-0.01,-0.18
1738017945.736526,-75.02,-37.28,-29.19,-0.56,-0.3,-0.22,-23.27,72.18,-39.57,-0.18,0.53,-0.29,61.07,-5.62,-29.44,0.46,-0.06,-0.22,83.94,-13.68,-33.71,0.62,-0.11,-0.25,87.69,-1.25,-35.3,0.65,-0.01,-0.26
1738017947.268021,-70.63,-36.89,-29.07,-0.71,-0.38,-0.28,-22.26,71.21,-39.45,-0.22,0.69,-0.38,63.97,-5.47,-29.31,0.6,-0.07,-0.28,84.43,-12.12,-33.59,0.81,-0.13,-0.32,87.57,-2.69,-35.18,0.84,-0.02,-0.34
1738017948.7989483,-72.82,-36.95,-29.31,-0.86,-0.45,-0.34,-21.98,71.91,-39.69,-0.27,0.84,-0.46,63.63,-6.63,-29.31,0.74,-0.08,-0.34,85.16,-11.85,-33.47,0.99,-0.15,-0.39,87.88,-1.5,-35.18,1.03,-0.02,-0.41
1738017950.3328564,-72.09,-38.05,-29.07,-1.01,-0.53,-0.4,-23.39,72.79,-39.45,-0.32,0.99,-0.55,63.36,-3.69,-29.31,0.87,-0.08,-0.41,84.24,-11.88,-33.59,1.17,-0.18,-0.46,87.91,-1.86,-35.3,1.21,-0.02,-0.49
1738017951.861949,-73.1,-37.56,-28.95,-1.16,-0.61,-0.46,-21.83,72.58,-39.33,-0.36,1.14,-0.63,63.66,-5.4,-29.31,1.0,-0.09,-0.47,84.64,-10.66,-33.59,1.34,-0.2,-0.53,87.97,-2.38,-35.05,1.39,-0.03,-0.56
1738017953.3920078,-72.89,-36.46,-28.95,-1.31,-0.68,-0.52,-23.51,72.98,-39.45,-0.41,1.3,-0.71,63.11,-3.45,-29.19,1.13,-0.1,-0.53,84.4,-10.23,-33.59,1.51,-0.21,-0.6,89.04,-1.4,-35.3,1.58,-0.03,-0.63
1738017954.924501,-72.18,-35.45,-29.19,-1.46,-0.75,-0.58,-22.78,72.46,-39.69,-0.46,1.44,-0.79,63.21,-3.39,-29.19,1.26,-0.1,-0.59,84.34,-10.2,-33.59,1.69,-0.23,-0.67,88.52,-0.79,-35.42,1.76,-0.03,-0.7
1738017956.4547904,-72.49,-34.84,-28.82,-1.6,-0.82,-0.64,-23.79,73.04,-39.45,-0.51,1.59,-0.87,62.99,-3.02,-28.95,1.39,-0.1,-0.64,84.61,-8.43,-33.47,1.86,-0.24,-0.74,88.95,-1.4,-35.3,1.94,-0.03,-0.78
1738017957.9885764,-70.9,-30.75,-29.19,-1.74,-0.87,-0.7,-21.4,74.44,-39.45,-0.55,1.75,-0.95,64.76,-2.26,-29.07,1.52,-0.1,-0.7,84.58,-7.48,-33.47,2.03,-0.25,-0.81,90.17,-1.01,-35.3,2.13,-0.04,-0.85
1738017959.5203328,-69.04,-34.56,-28.95,-1.88,-0.94,-0.76,-21.13,74.41,-39.45,-0.59,1.9,-1.03,64.76,-2.2,-29.07,1.66,-0.1,-0.76,85.71,-7.69,-33.47,2.21,-0.26,-0.88,91.51,-1.37,-35.18,2.32,-0.04,-0.92
1738017961.0479896,-71.57,-28.52,-29.19,-2.02,-0.98,-0.82,-20.37,74.93,-39.45,-0.63,2.06,-1.11,66.38,-0.82,-28.82,1.8,-0.1,-0.82,86.6,-6.08,-33.22,2.39,-0.27,-0.94,92.24,-2.56,-34.93,2.51,-0.05,-0.99
1738017962.5812502,-70.53,-27.73,-29.19,-2.16,-1.02,-0.88,-22.41,76.18,-39.45,-0.67,2.22,-1.19,65.92,-0.76,-29.19,1.93,-0.1,-0.88,86.35,-5.77,-33.47,2.56,-0.27,-1.01,91.45,-1.89,-34.81,2.7,-0.05,-1.06
1738017964.1096551,-69.53,-27.36,-29.07,-2.3,-1.07,-0.94,-21.04,74.99,-39.57,-0.71,2.37,-1.27,65.83,-0.06,-28.95,2.07,-0.09,-0.94,87.02,-6.72,-33.34,2.74,-0.28,-1.08,92.76,-2.87,-34.93,2.89,-0.06,-1.13
1738017965.6441784,-71.69,-27.79,-28.95,-2.44,-1.11,-0.99,-20.79,74.44,-39.45,-0.75,2.52,-1.35,66.56,-0.79,-28.7,2.21,-0.09,-0.99,87.3,-6.32,-33.34,2.92,-0.29,-1.14,91.76,-3.33,-35.3,3.08,-0.07,-1.2
1738017967.1709514,-69.71,-27.6,-28.95,-2.58,-1.16,-1.05,-24.27,73.95,-39.45,-0.8,2.67,-1.43,65.22,0.67,-28.95,2.34,-0.08,-1.05,85.31,-4.61,-33.47,3.09,-0.29,-1.21,91.42,-0.27,-34.81,3.27,-0.06,-1.27
1738017968.7033336,-68.12,-25.1,-28.82,-2.71,-1.2,-1.11,-22.05,75.66,-39.69,-0.85,2.83,-1.51,64.95,2.2,-28.82,2.47,-0.07,-1.11,84.82,-2.53,-33.1,3.26,-0.29,-1.28,92.09,0.27,-35.18,3.46,-0.06,-1.34
1738017970.2297287,-69.1,-22.84,-28.7,-2.85,-1.23,-1.17,-21.5,74.17,-39.33,-0.89,2.98,-1.59,66.47,1.98,-28.58,2.61,-0.06,-1.17,86.81,-2.69,-33.34,3.44,-0.29,-1.34,93.5,-0.82,-35.05,3.65,-0.06,-1.41
1738017971.7611532,-68.64,-24.82,-28.82,-2.98,-1.27,-1.22,-23.33,74.9,-39.33,-0.94,3.13,-1.67,65.83,2.08,-28.82,2.74,-0.05,-1.22,85.59,-3.69,-33.22,3.61,-0.29,-1.41,92.15,0.34,-34.93,3.84,-0.06,-1.48
1738017973.2883103,-68.79,-23.79,-28.82,-3.11,-1.3,-1.28,-22.08,75.36,-39.33,-0.98,3.28,-1.74,64.98,2.11,-28.7,2.87,-0.04,-1.28,84.98,-2.87,-33.1,3.78,-0.29,-1.48,92.43,-1.28,-35.05,4.02,-0.06,-1.55
1738017974.821012,-66.99,-24.73,-28.7,-3.24,-1.35,-1.34,-20.82,75.91,-39.57,-1.02,3.44,-1.82,66.35,2.9,-28.58,3.01,-0.03,-1.34,86.56,-2.26,-32.98,3.96,-0.28,-1.54,94.23,-1.28,-34.93,4.22,-0.06,-1.62
1738017976.3516326,-65.71,-27.63,-28.7,-3.37,-1.4,-1.39,-21.92,75.39,-39.69,-1.07,3.59,-1.9,66.44,3.24,-28.7,3.14,-0.01,-1.39,85.37,-1.1,-33.22,4.13,-0.28,-1.61,93.65,-0.27,-35.18,4.41,-0.06,-1.69
1738017977.8747153,-61.68,-31.63,-28.7,-3.47,-1.47,-1.45,-23.08,77.62,-39.57,-1.11,3.75,-1.98,64.58,6.72,-28.34,3.27,0.01,-1.45,83.45,1.53,-32.98,4.29,-0.26,-1.67,93.77,4.61,-34.93,4.6,-0.04,-1.76
1738017979.4057057,-61.28,-32.82,-28.82,-3.58,-1.54,-1.51,-26.14,77.56,-39.45,-1.17,3.91,-2.06,62.14,6.23,-28.21,3.39,0.04,-1.5,80.89,-0.12,-32.98,4.44,-0.25,-1.74,93.62,7.36,-35.05,4.79,-0.01,-1.83
1738017980.9314198,-61.28,-32.4,-28.7,-3.69,-1.61,-1.57,-26.96,77.34,-39.45,-1.23,4.07,-2.14,62.81,5.92,-28.34,3.51,0.06,-1.56,82.38,-1.19,-33.1,4.6,-0.25,-1.8,94.41,5.53,-35.18,4.99,0.01,-1.9
1738017982.4558964,-60.43,-33.92,-28.82,-3.8,-1.68,-1.62,-26.84,77.74,-39.45,-1.3,4.23,-2.22,61.37,7.11,-28.34,3.63,0.08,-1.62,79.91,-0.82,-32.73,4.75,-0.24,-1.87,92.79,8.49,-34.93,5.17,0.04,-1.97
1738017983.9860349,-59.82,-32.12,-28.82,-3.9,-1.75,-1.68,-27.57,76.4,-39.69,-1.36,4.38,-2.3,61.16,7.73,-27.97,3.74,0.11,-1.67,79.24,-0.15,-32.73,4.9,-0.23,-1.93,92.82,7.45,-34.93,5.36,0.07,-2.04
